"product_id","sku","virtual","downloadable","min_price","max_price","onsale","stock_quantity","stock_status","rating_count","average_rating","total_sales","tax_status","tax_class"
"63","SW82","0","0","0.0000","530000.0000","0",NULL,"instock","0","0.00","0","taxable",
"64","SW82BK2XL","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"65","SW82BK3XL","0","0","510000.0000","510000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"66","SW82BK4XL","0","0","530000.0000","530000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"67","SW82BKL","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"68","SW82BKM","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"69","SW82BKS","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"70","SW82BKXL","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"71","SW82HT2XL","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"72","SW82HT3XL","0","0","510000.0000","510000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"73","SW82HT4XL","0","0","530000.0000","530000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"74","SW82HTL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"75","SW82HTM","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"76","SW82HTS","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"77","SW82HTXL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"78","SW82OD2XL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"79","SW82OD3XL","0","0","510000.0000","510000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"80","SW82OD4XL","0","0","530000.0000","530000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"81","SW82ODL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"82","SW82ODM","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"83","SW82ODS","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"84","SW82ODXL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"85","SW82TAN2XL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"86","SW82TAN3XL","0","0","510000.0000","510000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"87","SW82TAN4XL","0","0","530000.0000","530000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"88","SW82TANL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"89","SW82TANM","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"90","SW82TANS","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"91","SW82TANXL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"92",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"93",,"0","0","510000.0000","510000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"94","SW82W4XL","0","0","530000.0000","530000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"95","SW82WL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"96",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"97","SW82WS","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"98","SW82WXL","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"180","SW05","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable",
"181",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"182",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"184",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"185",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"186",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"187",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"188",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"189",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"191",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"192",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"193",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"194",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"195",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"196",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"1973",,"0","0","95000.0000","95000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"198",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"199",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"200",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"201",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"202",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"203",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"205",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"206",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"207",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"208",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"219","SW06","0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable",
"227",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"228",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"229",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"230",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"231",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"232",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"233",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"234",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"235",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"236",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"237",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"238",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"239",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"240",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"241",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"242",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"243",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"244",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"245",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"246",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"247",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"249","SW02","0","0","480000.0000","580000.0000","0",NULL,"instock","0","0.00","0","taxable",
"265",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"266",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"267",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"268",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"269",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"270",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"271",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"272",,"0","0","580000.0000","580000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"273",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"274",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"275",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"276",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"277",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"278",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"279",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"280",,"0","0","580000.0000","580000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"281",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"282",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"283",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"284",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"285",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"286",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"287",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"288","SW02N42","0","0","580000.0000","580000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"289",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"290",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"291",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"292",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"293",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"294",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"295",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"296",,"0","0","580000.0000","580000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"17705","SW22W44","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"17704","SW22W42","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"17700","SW22W34","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"17701","SW22W36","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"17702","SW22W38","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"17703","SW22W40","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"305",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"306",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"307","SW02T32","0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"308",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"309",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"310",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"311",,"0","0","480000.0000","480000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"312",,"0","0","580000.0000","580000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"313",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable",
"530",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"529",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"528",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"519",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable",
"354","SW03","0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable",
"355",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"356",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"357",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"358",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"359",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"360",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"361",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"362",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"363",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"364",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"365",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"366",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"367",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"368",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"369",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"370",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"371",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"372",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"373",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"374",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"375",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"376",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"377",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"378",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"379",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"380",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"381",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"382",,"0","0","500000.0000","500000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"388","SW12","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable",
"405","SW12BK2XL","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"406","SW12BKL","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"407","SW12BKM","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"408","SW12BKS","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"409","SW12BKXL","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"410","SW12B2XL","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"411","SW12BL","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"412","SW12BM","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"413","SW12BS","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"414","SW12BXL","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"415","SW12CY2XL","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"416","SW12CYL","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"417","SW12CYM","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"418","SW12CYS","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"419","SW12CYXL","0","0","350000.0000","350000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"420","SW11","0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable",
"421",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"422",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"423",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"424",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"425",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"426",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"427",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"428",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"429",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"430",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"431",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"432",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"433",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"434",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"435",,"0","0","300000.0000","300000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"460","S.SQ.6","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable",
"461","S.SQ.6BK.39","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"462","S.SQ.6BK.40","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"463","S.SQ.6BK.41","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"464","S.SQ.6BK.42","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"465","S.SQ.6BK.43","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"466","S.SQ.6BK.44","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"467","S.SQ.6BK.45","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"468","S.SQ.6BK.46","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"469","S.SQ.6OD.39","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"470","S.SQ.6OD.40","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"471","S.SQ.6OD.41","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"472","S.SQ.6OD.42","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"473","S.SQ.6OD.43","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"474","S.SQ.6OD.44","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"475","S.SQ.6OD.45","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"476","S.SQ.6OD.46","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"477","S.SQ.6TAN.39","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"478","S.SQ.6TAN.40","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"479","S.SQ.6TAN.41","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"480","S.SQ.6TAN.42","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"481","S.SQ.6TAN.43","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"482","S.SQ.6TAN.44","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"483","S.SQ.6TAN.45","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"484","S.SQ.6TAN.46","0","0","650000.0000","650000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"531",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"532",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"533",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"534",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"535",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"536",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"537",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"538",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"539",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"540",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"541",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"542",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"543",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"544",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"545",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"546",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"547",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"548",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"549",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"550",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"551",,"0","0","390000.0000","390000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"8839","SW06G2","0","0","275000.0000","295000.0000","0",NULL,"instock","0","0.00","0","taxable",
"995",,"0","0","60000.0000","60000.0000","0",NULL,"instock","0","0.00","0","taxable",
"558",,"0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable",
"562","S.144SZG2BK39","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"563","S.144SZG2BK40","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"564","S.144SZG2BK41","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"565","S.144SZG2BK42","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"566","S.144SZG2BK43","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"567","S.144SZG2BK44","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"568","S.144SZG2BK45","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"569","S.144SZG2BK46","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"609","S.1440XX-JG2OD41","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"608","S.1440XX-JG2OD40","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"607","S.1440XX-JG2OD39","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"606",,"0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable",
"610","S.1440XX-JG2OD42","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"611","S.1440XX-JG2OD43","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"612","S.1440XX-JG2OD44","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"613",,"0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"614","S.1440XX-JG2OD46","0","0","1100000.0000","1100000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"776",,"0","0","150000.0000","150000.0000","0",NULL,"instock","0","0.00","0","taxable",
"777",,"0","0","150000.0000","150000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"778",,"0","0","150000.0000","150000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"779",,"0","0","150000.0000","150000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"780",,"0","0","150000.0000","150000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"781",,"0","0","150000.0000","150000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"782",,"0","0","150000.0000","150000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"793",,"0","0","455000.0000","455000.0000","0",NULL,"instock","0","0.00","0","taxable",
"794",,"0","0","455000.0000","455000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"796",,"0","0","455000.0000","455000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"797",,"0","0","455000.0000","455000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"798",,"0","0","455000.0000","455000.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"811",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable",
"812",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"813",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"814",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"815",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"816",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"817",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"818",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
"819",,"0","0","0.0000","0.0000","0",NULL,"instock","0","0.00","0","taxable","parent"
